title,imdb_score,predicted_score
In Defense of a Married Man,5.6,6.730980578556313
Mujrim,5.4,6.94419799300789
Aakhri Adaalat,5.1,6.358932024288443
"Alexandria, Again and Forever",6.5,6.802578417968775
Duniya,6.3,7.066231539791119
Strange Voices,6.3,6.803011747368686
Jaal,5.2,6.708449039394274
Quiet Victory: The Charlie Wedemeyer Story,7.2,6.784440168440284
Muqaddar Ka Faisla,4.8,6.78504032715567
Pyar Ke Do Pal,6.1,6.713718025926482
Sohni Mahiwal,6.1,6.663532244506186
Ek Jaan Hain Hum,6.3,6.382005293748911
An Egyptian Story,7.3,7.165701391468957
The Little Wars,6.3,7.129596608021934
Unspeakable Acts,6.1,6.7489522372108155
Mission: Impossible,7.1,6.968397027255612
Se7en,8.6,10.259023386742758
Boogie Nights,7.9,7.685976874160879
Forrest Gump,8.8,11.206974886141658
Snatch,8.3,8.31682291989059
The Talented Mr. Ripley,7.4,7.192107327774181
Titanic,7.9,9.59285702835853
Starship Troopers,7.3,6.540555773542522
Mission: Impossible II,6.1,6.805280237284322
Dumb and Dumber,7.3,7.437253449249866
Gattaca,7.8,6.633988426690117
Léon: The Professional,8.5,8.841908710442894
Natural Born Killers,7.3,6.39614074988711
The Quick and the Dead,6.5,5.834960201623538
You've Got Mail,6.7,6.842906259481111
Big Daddy,6.4,7.137665630126129
Vampires,6.1,5.66500627000088
Donnie Brasco,7.7,7.356115053361421
A River Runs Through It,7.2,6.9611920192077505
"Girl, Interrupted",7.3,7.26510183259564
Last Action Hero,6.4,6.645904341154839
My Girl,6.9,6.302854527427712
Wyatt Earp,6.7,7.234478540877113
Eraser,6.1,6.583010567833526
Neon Genesis Evangelion: The End of Evangelion,8.0,6.866067554714604
Vegas Vacation,5.9,6.4002059174102115
In the Line of Fire,7.2,6.710947060541429
Little Women,7.3,6.275085379817284
U.S. Marshals,6.5,6.410157023062055
Anaconda,4.8,5.635267995192933
The Replacements,6.6,6.743709016783221
Seven Years in Tibet,7.1,7.492494981806644
The Net,5.9,6.520834001288499
Cliffhanger,6.5,7.056374845752892
Menace II Society,7.5,6.677095592453142
Johnny Mnemonic,5.6,6.128834273278315
3 Ninjas Kick Back,4.5,5.851249733736289
Edge of Seventeen,6.8,6.425786607458136
The Devil's Own,6.2,6.3998846441287185
Spawn,5.2,5.875398325595327
Croupier,7.0,6.720637069996485
The Next Karate Kid,4.5,5.907222827920876
Geronimo: An American Legend,6.5,7.167881776550594
Double Team,4.8,5.738904387348384
Heavy,6.8,6.466893419138309
The Players Club,5.9,6.7586738474811625
Kuch Kuch Hota Hai,7.6,7.080102287227795
Children of God,6.3,7.11450450761501
Knight Rider 2000,4.5,5.977518460382676
Hum Aapke Hain Koun..!,7.5,7.150512798403412
Dil Se..,7.5,6.895767114247036
Jerry Seinfeld: I'm Telling You for the Last Time,7.9,7.236220743998636
Sankofa,7.0,6.8551609707047305
Herod's Law,7.8,6.3924334333337
Wild Tango,6.7,6.615942025061855
The Last Days,7.9,8.065856343066109
Sam Kinison: Live in Vegas,6.6,7.2352222072694445
Bill Hicks: Revelations,8.5,7.232195405987767
Bombay,8.1,6.6404850148676715
Mann,6.1,6.783980930246749
Soldier,6.2,6.144092655014838
Sinbad: Son of a Preacher Man,6.8,7.044972409933891
Damini,7.8,7.252660020559738
Hum Saath Saath Hain,6.2,6.70270510958764
Destiny,7.1,6.841895547624027
Chronicle of a Disappearance,6.9,6.556720221517921
Muthu,7.6,6.6039108971315486
Jeans,6.4,6.821928413593582
Monty Python: Live at Aspen,7.8,7.024978414606942
Minsara Kanavu,6.7,6.705536368311122
Duplicate,5.5,6.287017399167205
Avvai Shanmugi,7.9,7.203172868789231
Anjaam,6.6,6.3976968602841495
A Triumph of the Heart: The Ricky Bell Story,7.2,6.76203893049118
Phir Bhi Dil Hai Hindustani,6.1,6.809238924972057
Children of Shatila,8.1,7.208899362092467
Tim Allen: Rewires America,6.0,6.909332733819845
West Beirut,7.6,6.632235536707803
Govindha Govindha,6.6,6.752813113371737
Out of Life,6.9,6.914715378652325
Gumrah,6.1,6.537762388473368
Sinbad: Nothin' but the Funk,6.3,7.008667870886953
Sinbad: Afros and Bellbottoms,7.8,7.247460785633436
Fiza,6.0,6.233437764054273
Before the Flying Circus,7.3,6.965681695920175
The Other,5.9,6.288276862949317
Yodha,4.5,6.742878152005019
The Emigrant,6.5,6.881378027793872
Hello Brother,4.6,6.020298346726811
Dushmani,5.0,6.436286614510713
Nightmare in Columbia County,5.5,6.511212391699388
Shikari,5.8,6.883004113155202
The Mist,7.1,6.18033216934186
Mean Girls,7.1,7.177228758959728
Catch Me If You Can,8.1,9.060105503247911
Old School,7.0,6.776354720644115
Anchorman: The Legend of Ron Burgundy,7.1,7.112877023260658
Inception,8.8,10.858255338344804
The Departed,8.5,9.263804492850262
Insidious,6.8,6.219919314139538
War of the Worlds,6.5,6.671972060390395
Wanted,6.7,6.74020016665613
Casino Royale,8.0,7.401701031754989
The Terminal,7.4,7.467784618111033
Michael Clayton,7.2,6.778463441566927
Road to Perdition,7.7,8.068467965970953
Big Fish,8.0,7.22356134189711
The Hurt Locker,7.5,7.6641550510851815
Troy,7.3,8.369143277008206
Sherlock Holmes,7.6,7.34255872412367
Love Actually,7.6,7.586475210900048
Get Smart,6.5,6.319163675818999
Quantum of Solace,6.6,6.775036415383212
The Blind Side,7.6,7.48059512150617
Identity,7.3,6.562688332969067
I Am Legend,7.2,7.44642470913206
Grown Ups,5.9,7.0785700630648165
The Girl Next Door,6.7,6.740761012706194
Public Enemies,7.0,7.454077978441546
Not Another Teen Movie,5.7,6.5555289197382365
Blow,7.5,7.406756753957637
Hancock,6.4,7.344443425877245
The Pursuit of Happyness,8.0,7.792994623890259
Monster,7.3,6.781756133460675
Rambo,7.0,6.362157003988045
Something's Gotta Give,6.7,6.780674976785612
Harold & Kumar Go to White Castle,7.0,6.655769673307788
Thir13en Ghosts,5.6,5.864247680374838
Cloudy with a Chance of Meatballs,6.9,6.722966098345061
Halloween,6.0,6.130802160126038
Jackass: The Movie,6.6,7.1822150495078105
Semi-Pro,5.8,6.436063513157798
The Lake House,6.8,7.184059558022376
The Girl Next Door,6.5,5.840401413712648
The Book of Eli,6.8,6.531978550002421
Blood Diamond,8.0,7.521759004181085
Just Like Heaven,6.7,6.5503764075151665
Ip Man,8.0,7.128508234791163
21,6.8,7.309714540133129
Friday the 13th,5.5,5.738450096457811
Let Me In,7.1,6.203813704835227
A Nightmare on Elm Street,5.2,5.976198515095625
Miss Congeniality 2: Armed and Fabulous,5.1,6.364688454029832
The Bucket List,7.4,7.08475576942822
Scary Movie 4,5.1,6.010475805202333
The Sweetest Thing,5.1,6.067441372399102
How Do You Know,5.4,6.448621524870873
Mr. Bean's Holiday,6.4,6.217145317444896
The Interpreter,6.4,6.5394715126734155
John Q,7.0,6.836938843188761
3 Idiots,8.4,7.892492354121202
The One,5.9,5.758462894309076
The Texas Chainsaw Massacre,6.2,6.199388050082163
The Cat in the Hat,4.0,5.80790852023943
Tears of the Sun,6.6,6.686931242454534
Due Date,6.5,7.215073433252229
We Are Marshall,7.0,6.798946588902638
Blood and Bone,6.7,6.0535616862794654
Freddy vs. Jason,5.7,5.8351826452625275
The Golden Compass,6.1,6.3307033571971445
The Men Who Stare at Goats,6.2,6.693803658605297
Cleaner,6.1,6.0648367997510775
Monster House,6.6,6.843584151165366
Good Luck Chuck,5.6,6.069428064332342
"10,000 BC",5.1,6.7111993528680145
Cop Out,5.5,5.979258651510271
The Cave,5.1,5.159485686809823
Starsky & Hutch,6.1,6.725768004795405
New York Minute,4.9,5.602035201770796
Rumor Has It...,5.5,6.387917151885311
Comedian,6.9,7.229889572901143
Catch and Release,5.9,6.398292816482893
Lagaan: Once Upon a Time in India,8.1,7.036890250908783
Friends with Money,5.8,6.221335884959281
Ip Man 2,7.5,6.79474155209283
Life As We Know It,6.5,6.578294590587127
Death at a Funeral,5.7,6.552415401719095
Dreamer: Inspired By a True Story,6.8,6.345039254695237
Premonition,5.9,6.527807368924016
Soul Plane,4.5,5.96641170750825
The Texas Chainsaw Massacre: The Beginning,5.8,6.6336189380732975
Louis C.K.: Hilarious,8.4,6.056440576022098
Deck the Halls,5.0,5.9256734979585985
Takers,6.2,6.190996422377907
Like Stars on Earth,8.3,7.012933458512286
Did You Hear About the Morgans?,4.9,6.3187055650049615
Stuart Little 2,5.5,6.529310252755586
Half Past Dead,4.6,5.900493635481844
Christmas with the Kranks,5.4,6.051018098489116
Alpha and Omega,5.1,5.842412823165432
Initial D,6.3,6.396353212370286
Naruto Shippuden the Movie,6.7,6.462611472004397
Gifted Hands: The Ben Carson Story,7.6,6.329765926777334
The Legend of the Nahuala,6.1,6.474943727514201
One Piece: Strong World,7.5,6.827314978761976
Chaos,6.4,6.2251528496203505
Waist Deep,5.8,6.05351911201948
Trailer Park Boys: The Movie,7.1,6.328415482750664
Tito,7.2,7.010040027955135
Even the Rain,7.4,6.712697593164258
Katt Williams: The Pimp Chronicles Pt. 1,7.6,6.797553414982531
Udaan,8.1,6.84737573502926
Om Shanti Om,6.7,6.151427142482049
Trailer Park Boys: Countdown to Liquor Day,7.3,6.311336934618865
Kabhi Khushi Kabhie Gham,7.4,7.17835118867233
Kal Ho Naa Ho,7.9,6.907864017149372
Jab We Met,7.9,6.66911183017266
From Within,5.6,6.620281920039588
Black Friday,8.4,7.084171820404201
Jodhaa Akbar,7.5,7.265296905584449
"Cairo 6,7,8",7.4,6.395739157039685
Zach Galifianakis: Live at the Purple Onion,7.2,6.889516323684667
First Sunday,4.5,6.297519591901114
Inuyasha the Movie: Affections Touching Across Time,7.2,6.860449073455314
Swades,8.1,7.389405418468158
Bon Cop Bad Cop,6.5,5.97155438282968
The Boy Who Cried Werewolf,5.9,5.548192437625119
Rang De Basanti,8.1,7.558273701733057
Guru,7.7,7.692844036683496
Whitney Cummings: Money Shot,6.2,6.737224667902979
Welcome,7.0,6.3372401360674075
Jim Gaffigan: King Baby,7.7,6.927440544703067
Mike Birbiglia: What I Should Have Said Was Nothing,7.6,5.901478017486298
Dil Chahta Hai,8.1,7.061824747658868
Anbe Sivam,8.7,6.997404234435919
Tony Manero,6.8,6.397591472696206
A Lion in the House,8.7,8.034054935934243
Bleach the Movie: Fade to Black,7.1,6.958566526368401
Delta Farce,3.6,5.988581628240958
My Suicide,7.0,6.59140576135006
Phir Hera Pheri,7.1,6.6762838910409315
Naruto Shippuden the Movie: The Lost Tower,6.8,6.601621889078544
Divine Intervention,6.6,6.355716766939324
Da Kath & Kim Code,7.3,6.164478446101221
Kevin Hart: I'm a Grown Little Man,7.5,7.034365506188031
Bleach the Movie: Hell Verse,7.4,6.6620911794412905
Naruto Shippuden the Movie: Bonds,6.8,6.67490038849099
Don,7.1,6.359614542297209
Chup Chup Ke,6.9,6.704178534027896
Naruto Shippuden the Movie: The Will of Fire,7.0,6.96767780038445
Fashion,6.9,6.7075538740530405
Arahan,6.6,5.8980489601849015
Whisky,7.1,6.518312025513765
Ajab Prem Ki Ghazab Kahani,6.3,5.884799515677223
Te quiero,5.0,6.452126324576511
Sir! No Sir!,7.6,7.259173011344451
Race,7.0,6.485846759666309
Sivaji: The Boss,7.5,6.727016150273407
Inuyasha the Movie 2: The Castle Beyond the Looking Glass,7.3,6.532682514528965
Interview with a Serial Killer,5.9,6.872476750685124
G.O.R.A.,8.0,6.180795512608896
Guzaarish,7.4,6.233118042837113
Raajneeti,7.1,6.632194587442562
Jaane Tu... Ya Jaane Na,7.4,6.488633049054677
Accident,6.6,5.903682266629204
Jeff Dunham: Arguing with Myself,8.0,7.132966437351719
Chalte Chalte,6.5,6.804494807782433
Naruto: Ninja Clash in the Land of Snow,6.6,6.769276666144485
Taxi No. 9 2 11,7.2,6.365450838001657
Yuva,7.3,6.397090697238589
Wake Up Sid,7.6,6.423777362987337
"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",7.0,6.98033942785753
Awara Paagal Deewana,6.2,6.54892933804738
Kabhi Alvida Naa Kehna,6.0,6.715655987933623
The Blue Umbrella,7.3,6.237267196497321
Naruto: Guardians of the Crescent Moon Kingdom,6.4,6.678167603026161
Ishqiya,7.3,6.050388447512148
Life in a Metro,7.4,6.319571943605922
I Hate Luv Storys,5.6,6.247830216332041
Main Hoon Na,7.0,6.241482592622475
Billu,6.3,6.663155523139395
Paheli,6.3,6.664734876399038
Rock On!!,7.7,6.766820924333267
"LSD: Love, Sex aur Dhokha",7.2,6.283684377441901
One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,6.9,6.890326463764971
Break Ke Baad,5.1,6.220118367127171
Kaminey,7.4,6.306080774497403
Fuga,6.2,6.274071558821468
Zozo,6.5,6.441634743996865
Luck by Chance,7.1,6.497135682842796
Trailer Park Boys: Say Goodnight to the Bad Guys,7.8,5.905354153245256
Naruto: Legend of the Stone of Gelel,6.4,7.0485753168422605
Honeymoon Travels Pvt. Ltd.,6.1,6.376778661593001
Manorama Six Feet Under,7.6,6.5943669818835815
Dhobi Ghat,7.0,6.429031181384559
Inuyasha the Movie 4: Fire on the Mystic Island,7.2,6.744183736462958
Dev.D,7.9,6.563512787905218
Karthik Calling Karthik,7.1,6.0379211284273495
Dostana,6.5,6.554503692007266
Romantik Komedi,5.3,5.8670644456349095
Kurbaan,5.7,6.136968682971762
Once Upon a Time in Mumbaai,7.4,5.935246181954966
Delhi-6,6.1,6.725927950238884
Inuyasha the Movie 3: Swords of an Honorable Ruler,7.6,6.579349558774716
Bluffmaster!,6.6,6.171413754281076
Golmaal Returns,5.1,6.422598527480822
Oye Lucky! Lucky Oye!,7.7,5.812964109175219
Kaal,4.7,5.185171316555859
Shootout at Lokhandwala,7.1,6.918476453086782
Kannathil Muthamittal,8.4,6.715867643280305
Madness in the Desert,8.4,7.480637442363168
What's Your Raashee?,4.8,6.860296055932636
Kyaa Kool Hai Hum,6.1,6.745910740624261
My Führer,5.5,6.570140454528996
Eternal Summer,7.0,6.103658716587276
The Figurine (Araromire),4.4,5.963964553436924
Jim Gaffigan: Beyond the Pale,7.8,6.9848325191079965
Mumbai Meri Jaan,7.7,6.689571932555367
Kevin James: Sweat the Small Stuff,7.4,6.858340496994174
Mukhsin,7.3,6.18358705867373
This Is the Life,6.3,7.086180351818577
The Unjust,6.6,6.0226397901345905
The Trailer Park Boys Xmas Special,8.0,5.956436983792145
C Kkompany,5.5,6.408115723774394
Bosta,6.4,6.4902209962837745
Linewatch,5.4,6.199696425237306
We Are Family,5.6,6.2139641119883535
Love in a Puff,7.1,6.104156870142724
Lakshya,7.8,6.804953934942311
Agyaat,2.9,5.676420031295514
Vizontele,8.0,6.716403755886901
Do Dooni Chaar,7.5,6.719117569324631
Welcome to Sajjanpur,6.9,6.641205368092713
Peepli Live,7.4,6.414314877138402
The Legend of Bhagat Singh,8.1,6.972655078757704
Banyuki,7.1,6.697573414273215
Main Aurr Mrs Khanna,3.4,6.156920732796948
Ishq Vishk,6.1,6.52226246565661
Kismat Konnection,5.3,6.57235270225074
Twins Mission,5.2,6.215223448347935
Frank & Cindy,6.9,7.196709954468261
Salt of This Sea,6.8,6.146997266739746
Apaharan,7.4,6.741958616465091
Gangaajal,7.8,6.69305981928612
Laugh Out Loud,7.0,5.988038567207013
Ijé: The Journey,6.2,6.428373849437953
Harishchandrachi Factory,8.4,6.757099330690643
Gina Yashere: Skinny B*tch,6.5,6.834773284244612
Sergio,7.4,7.0613064487915835
The Kite,6.4,6.373904400439599
Beast Stalker,6.8,5.7101902797485025
Aamir,7.6,6.023888547161768
Chhota Bheem Aur Krishna,6.4,6.479540150491147
Palermo Hollywood,5.3,6.586299637042387
Connected,6.6,5.735066413958812
EMI,4.4,6.661731617410034
Kucch To Hai,4.3,5.761824072562952
Fida,5.4,5.820597417059268
My Amnesia Girl,6.7,5.880710397045917
Krishna Cottage,5.1,5.61792492102753
Jeff Dunham's Very Special Christmas Special,7.4,7.157850948118508
Mission Istaanbul,3.4,6.073931297268658
Under the Bombs,7.0,6.555006386978299
Kyo Kii... Main Jhuth Nahin Bolta,5.3,6.699359520034889
Old Thieves: The Legend of Artegio,8.0,7.142023575884245
Stray Bullet,6.3,6.218323576964707
Well Done Abba,7.2,6.455254290233242
Kisaan,5.5,5.903135931034882
Once a Gangster,5.7,5.850618479417669
Perazhagan,6.4,6.275117509476814
"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",6.5,6.5520035810915545
Pomegranates and Myrrh,6.2,6.36955809089379
Kuselan,4.8,6.6051560239623655
Chance Pe Dance,4.8,6.292737761759184
Dhan Dhana Dhan Goal,5.0,6.660266270136383
Aagey Se Right,5.2,6.647337184330304
Falafel,6.7,6.309958980246272
Hattrick,4.3,6.183769316019564
Look for a Star,5.6,6.209325584120343
Koi Aap Sa,5.5,6.45621937780389
Talentime,7.4,6.544987378087477
Dhoondte Reh Jaaoge,5.6,6.624759149660491
A Very Special Love,6.5,6.098687364182794
Ezra,6.4,6.467503431473965
Frontiers of Dreams and Fears,8.2,7.21478008503955
A Love Story,6.4,6.227351665900663
Bheem vs Aliens,7.6,6.658044275903478
Tango with Me,6.3,5.824131296221047
Brother's Shadow,6.1,6.395541783539144
Rabun,7.6,6.185209357125501
Project X,6.6,6.57501500587491
Zero Dark Thirty,7.4,7.7203860147482075
The Amazing Spider-Man,6.9,7.434095266064865
The Dark Knight Rises,8.4,10.098291880981158
Mission: Impossible - Ghost Protocol,7.4,6.993660860903098
Margin Call,7.1,6.552460153205978
Django Unchained,8.4,10.089326931232115
Les Misérables,7.5,7.730409528466424
Argo,7.7,7.663489790076234
Kung Fu Panda 2,7.2,7.084282705406274
Contagion,6.8,6.432819188754387
Sherlock Holmes: A Game of Shadows,7.4,6.919538657669605
Contraband,6.4,6.276577672203409
Savages,6.4,6.447237680352643
Dark Shadows,6.2,6.497785237828907
Total Recall,6.2,6.156898110864418
The Smurfs,5.4,6.495859054701931
Soul Surfer,7.0,6.2496438676782375
LOL,4.3,6.221142439051711
Unknown,6.8,6.357583745714081
Rise of the Guardians,7.2,6.392054009125765
Here Comes the Boom,6.4,6.045079045301193
Berserk: The Golden Age Arc I - The Egg of the King,7.5,6.486994226850797
Rurouni Kenshin Part I: Origins,7.4,6.949912252457459
Everything Must Go,6.4,6.238775765240746
Silenced,8.0,6.579575738671025
The Rite,6.0,6.0858492221089335
Quartet,6.8,6.171820281289321
Arthur Christmas,7.1,6.9274854027506265
John Mulaney: New in Town,8.2,6.784031225716852
Hop,5.4,6.641399649162295
Red Riding Hood,5.4,5.7536402546095715
The History of Future Folk,7.1,5.767870045142111
A Very Harold & Kumar Christmas,6.2,6.163499305237934
Escape from Planet Earth,5.8,6.218584592656143
One Piece Film: Z,7.8,6.734812075315489
Bully,7.4,7.412454427693866
"Chaos, Disorder",6.2,5.99103378098031
Sebastian Maniscalco: What's Wrong with People?,8.0,5.933132495292526
Singham,6.8,6.393130820031153
Berserk: The Golden Age Arc II - The Battle for Doldrey,7.7,6.437256405043797
Zindagi Na Milegi Dobara,8.1,6.640322390452255
Sleepless Nights,7.7,7.243825655854842
A Princess for Christmas,6.3,5.691954543123913
Middle of Nowhere,6.5,6.45672096591241
Donald Glover: Weirdo,7.4,6.826253005029734
Delhi Belly,7.5,5.702338893359176
Undefeated,7.7,7.323769803407259
Barfi!,8.1,6.652244185432899
6 Bullets,6.0,6.08231425070214
7 Khoon Maaf,6.2,6.490836105561378
Naruto Shippuden the Movie: Blood Prison,7.1,6.0499564879013334
Maria Bamford: The Special Special Special!,7.0,5.756186650723535
The Trial of Adolf Eichmann,7.5,6.995264262307074
Don't Go Breaking My Heart,6.5,5.900734988621792
Jim Gaffigan: Mr. Universe,7.7,5.952251641640821
A Second Chance,4.7,6.074174133973038
Big Time Movie,6.1,5.696626719809032
Paan Singh Tomar,8.2,6.1611951421654965
Shor in the City,7.2,6.406269434289051
FRED 3: Camp Fred,2.0,5.67720119562329
Don 2,7.0,5.986941589313645
Pyaar Ka Punchnama,7.6,6.555074985313411
Chillar Party,7.5,6.436574498221411
Talaash,7.2,6.564022962429192
Coming Forth by Day,6.5,6.322248450732161
The Great Magician,5.9,6.0085826897850225
Arjun: The Warrior Prince,6.7,6.789840730864292
Toll Booth,6.4,6.356107963602852
No One Killed Jessica,7.2,6.547201791076759
Ferrari Ki Sawaari,6.4,6.515130477966153
Tiger & Bunny: The Beginning,6.6,6.113800725122452
The Dirty Picture,6.6,6.714981772513141
Kath & Kimderella,5.3,5.968554680694901
Rowdy Rathore,5.7,6.319827094956892
OMG: Oh My God!,8.1,6.818217812883809
Ek Main Aur Ekk Tu,5.7,6.075556691228222
A Beautiful Life,6.7,6.205839199249233
Mugamoodi,5.1,6.463386171415706
Game,5.2,6.064908325414365
Bodyguard,4.6,6.065383065572199
Material,7.1,6.326716813013704
Kyaa Super Kool Hain Hum,5.0,6.73095481535934
Jeff Dunham: Controlled Chaos,7.4,7.017029260767451
Players,4.2,6.053752199719931
Aiyyaa,4.3,6.181831086233274
Tere Naal Love Ho Gaya,5.8,6.182517893426521
Ragini MMS,5.1,5.729463961046996
Grandmaster,6.9,5.778200209034225
26 Years,6.3,6.378833960974241
Michael,5.3,6.223114765456863
"All's Well, Ends Well",5.1,5.900476052352204
Heroine,5.0,6.640221407408063
Lavell Crawford: Can a Brother Get Some Love?,6.9,7.11905041444723
Jeff Dunham: Minding the Monsters,7.0,6.0886678089070685
Kalakalappu,6.9,6.534419862534605
Chhota Bheem & Krishna in Mayanagari,8.7,6.403498765243924
Chhota Bheem In Dholakpur to Kathmandu,7.9,6.62889901131112
An Elf's Story,5.1,5.818615184040837
Bbuddah Hoga Terra Baap,5.6,5.868170739926349
Luv Shuv Tey Chicken Khurana,6.6,6.351667271747168
Bwakaw,7.1,6.378560766001613
Blood Money,5.0,5.877874711737512
Shaitan,7.2,6.1523536069345255
Department,3.2,5.973445579894474
Asmaa,8.1,6.349697062889355
Thaandavam,6.1,6.037573006963704
Chota Bheem Aur Ganesh in the Amazing Odyssey,7.8,6.593714544626501
Question Mark,7.0,6.382523250921366
Husbands in Goa,3.8,6.457628662093441
Chhota Bheem and the Broken Amulet,7.7,6.498317955327806
Blitz Patrollie,5.4,5.855768437417595
Moshe Kasher: Live in Oakland,6.7,5.825875444428085
The Mistress,6.3,6.313512109643206
The Rise of Kirmada,8.2,6.614895219593059
Vettai,6.0,5.919138375803406
Muran,6.3,6.080902357779358
A World Not Ours,7.8,7.2762178871588645
Tom Papa: Live in New York City,7.2,5.823281756084597
Zokkomon,4.0,5.915451617855219
My Friend Pinto,5.3,6.471932548313838
Here Comes the Rain,6.3,6.368050625065507
One More Try,6.0,6.3502626374660025
Chhota Bheem Master of Shaolin,6.1,6.682269864557412
No Other Woman,5.9,5.819971789792845
Sisterakas,5.0,6.437545346574005
Phone Swap,6.2,5.850970835659176
"Darling, Something's Wrong with Your Head",6.7,6.061540827346079
Paddington,7.2,6.711194024709727
It Follows,6.8,5.9611888084540965
The Imitation Game,8.0,8.134272700770097
Rush,8.1,7.3679368866257064
Nightcrawler,7.8,7.486949929700607
St. Vincent,7.2,6.690872201238648
The Conjuring,7.5,6.628733577302164
How to Train Your Dragon 2,7.8,6.964746407387423
Oldboy,5.7,6.09596856466127
Big Eyes,7.2,7.126080201975341
Begin Again,7.4,6.468735172578853
42,7.5,6.887992657384125
Olympus Has Fallen,6.5,6.645308892908631
Dark Skies,6.3,6.344874595848054
Blue Jasmine,7.3,6.897159856172294
Insidious: Chapter 2,6.5,5.890026348806899
Creep,6.3,5.424765033543487
Barefoot,6.6,6.100894179983982
The Giver,6.4,5.862955906550461
Mandela: Long Walk to Freedom,7.1,7.078213402933933
The Green Inferno,5.3,5.548559344634633
Empire State,5.2,5.92270338245234
Penguins of Madagascar,6.6,6.062498022168583
A Walk Among the Tombstones,6.5,6.265934344804371
The Call,6.7,5.672444325261644
Scary Movie 5,3.5,5.8167695325327315
Philomena,7.6,6.658382011319823
Seventh Son,5.5,6.140933765142478
The Butler,7.2,6.920489848049613
Texas Chainsaw 3D,4.8,5.468948498568352
Cloudy with a Chance of Meatballs 2,6.3,6.738305832373598
Metallica: Through the Never,7.1,6.143306350432056
Mr. Peabody & Sherman,6.8,6.02953801039142
The Frozen Ground,6.4,6.38188747286587
Shrek the Musical,6.9,6.223178035162789
The Railway Man,7.1,6.753425700322232
Get on Up,6.9,6.7486842893966354
Who Am I,7.5,6.007449849597386
The Battered Bastards of Baseball,8.0,7.006976733687168
Walk of Shame,6.0,6.250395374597467
Cowspiracy: The Sustainability Secret,8.2,6.996111172653109
The Smurfs 2,5.3,6.650123793962649
"I, Frankenstein",5.1,5.1299405925462125
The November Man,6.2,5.852340421346888
PK,8.1,6.721663271140805
Bill Burr: I'm Sorry You Feel That Way,8.3,6.905274746655508
Copenhagen,7.0,5.996101766732764
Thanks for Sharing,6.4,6.258596741748342
Queen,8.1,6.917453316433601
Virunga,8.2,7.154947118078319
